video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
RxGQe4EeEpA,17.14.11,좋아 by 민서_윤종신_좋니 답가,라푸마코리아,22,2017-11-13T07:07:36.000Z,"라푸마|""윤종신""|""좋니""|""좋아""|""샬레""|""민서""",156130,1422,40,272,https://i.ytimg.com/vi/RxGQe4EeEpA/default.jpg,FALSE,FALSE,FALSE,"윤종신 '좋니'의 답가 '좋아' 최초 공개!\n그 여자의 이야기를 지금 만나보세요. \n\n좋아, 딱 잊기 좋은 추억 정도야\n난 딱 알맞게 너를 사랑했어.\n\n'좋니'의 그에게 보내는 그 여자의 답가\n애절한 이별 후에도, 설레는 사랑의 시작에도\n라푸마가 함께합니다."
hH7wVE8OlQ0,17.14.11,JSA 귀순 북한군 총격 부상,Edward,25,2017-11-13T10:59:16.000Z,"JSA|""귀순""|""북한군""|""총격""|""부상""|""JSA 귀순 북한군 총격 부상""",76533,211,28,113,https://i.ytimg.com/vi/hH7wVE8OlQ0/default.jpg,FALSE,FALSE,FALSE,"[채널A단독]北 병사 현재 '의식불명'… 혈압 떨어지는 중 \n[채널A단독]우리측 초소 50m 앞서 의식 잃고 쓰러져 \n[채널A단독]北 병사 귀순 전 이미 북측서 총성 \n[채널A단독]귀순 北 병사, 유엔 헬기로 아주대병원 이송 \n北 신문 트럼프는 늙다리, 평화 파괴자 행각 \n트럼프, 北 '늙다리' 발언에 발끈 \n트럼프 김정은 작고 뚱뚱… 왜 나를 모욕하나"
9V8bnWUmE9U,17.14.11,나몰라패밀리 운동화 영상 2탄 (빼빼로데이버젼),나몰라패밀리 핫쇼,22,2017-11-11T07:16:08.000Z,"아디다스|""빼빼로""|""핫쇼""|""나몰라패밀리""|""대학로""|""공연""",421409,5112,166,459,https://i.ytimg.com/vi/9V8bnWUmE9U/default.jpg,FALSE,FALSE,FALSE,퍼가실때 꼭 출처 부탁드려요
0_8py-t5R80,17.14.11,"이명박 출국 현장, 놓치면 안되는 장면",미디어몽구,25,2017-11-12T11:19:52.000Z,"이명박|""이명박 출국금지""|""이명박 출국현장""|""이명박 바레인""|""이명박 대통령""|""이명박 출국""|""이명발 이동관""|""이명박 다스""|""다스는 누구겁니까""",222850,2093,173,1219,https://i.ytimg.com/vi/0_8py-t5R80/default.jpg,FALSE,FALSE,FALSE,다스는 누구겁니까 듣고 난 후 표정
bk55RbxiQdI,17.14.11,김장겸은 물러갔다 MBC 노조 환호와 눈물,NocutV,25,2017-11-13T11:08:59.000Z,"nocutV|""노컷V""|""CBS""|""mbc""|""김장겸""|""해임""|""허일후""",84466,1094,109,450,https://i.ytimg.com/vi/bk55RbxiQdI/default.jpg,FALSE,FALSE,FALSE,"김장겸 MBC 사장이 결국 해임됐다.\n\nMBC 대주주인 방송문화진흥회는 13일 이사회를 열어 김장겸 사장 해임안을 가결했고 해임안은 이어 열린 MBC 주총에서 확정됐다.\n\n김 사장 취임 8개월여, 노조 총파업 71일 그리고 2010년 '공정방송' 투쟁이 시작된 지 무려 7년 만이다.\n\n방문진 이사회의 해임안 가결 소식이 전해지자 회의장 밖에 모여 있던 MBC 노조원들은 일제히 환호했다.\n\n오늘 하루는 마음껏 웃고 또 울어도 된다는 김연국 노조위원장 말대로 노조원들은 뜨거운 감격의 눈물도 쏟았다.\n\n한편 이날 이사회에서 야권 추천으로는 유일하게 참석한 김광동 이사가 김 사장 해임의 부당성을 주장했지만, 공감을 전혀 얻지 못한 채 여권 추천 인사들의 맹렬한 반박만 자초했다."
AmP0ryzDmbY,17.14.11,김정숙 여사는 왜 갑자기 문재인 대통령 주머니에 손을 넣었나? 인도네시아 대통령도 깜놀,하우스,25,2017-11-12T10:17:48.000Z,"김정숙|""김정숙 여사""|""김정숙 문재인""|""문재인 대통령""|""문재인""|""문재인 인도네시아""",188707,545,311,357,https://i.ytimg.com/vi/AmP0ryzDmbY/default.jpg,FALSE,FALSE,FALSE,김정숙 여사는 왜 갑자기 문재인 대통령 주머니에 손을 넣었나? 인도네시아 대통령도 깜놀\n\nKevin MacLeod의 Easy Jam은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. \n\n출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100245 \n\n아티스트: http://incompetech.com/
4Nxb_nQDYWo,17.14.11,예능신 이광수 하이라이트 모음,채린이의 즐거운 유튜브,22,2017-11-12T03:30:47.000Z,"Positive|""Energy""|""Chakra""|""Balancing""|""Healing""|""Music""|""Soothing""|""Relaxing""|""Spa""|""Meditation""|""for""|""The""|""Body""|""Soul""|""Sleep""|""Clearing""|""Subconscious""|""Negativity""|""Relax""|""Mind""|""공부집중음악""|""공부""|""공신""|""강성태""|""수능""|""9급""|""경찰공무원""|""소방공무원""|""교정공무원""|""경찰직""|""집중력향상""|""집중음악""|""white""|""noise""|""공부하기싫을때""|""공부잘하는법""|""집중력좋아지는법""|""먹방""|""mukbang""|""셀리""|""섹시댄스""|""슴부먼트""|""슴부심""|""bj섹시댄스""|""출렁출렁""|""야한영화""|""썰만화""|""썰영화""|""야한썰""|""은꼴썰""|""g컵""|""e컵""|""무한도전레전드""|""무도레전드""|""정준하""|""박명수""|""유재석""|""하하""|""노홍철""|""길""|""예능레전드""|""1박2일""|""웃찾사""|""웃긴장면""|""무도특집""",114858,252,40,36,https://i.ytimg.com/vi/4Nxb_nQDYWo/default.jpg,FALSE,FALSE,FALSE,매일 2개 영상 업로드 됩니다 ^^\n즐겁게 보셨다면 구독과 좋아요를 눌러주세요 ^^
cplEUy1zk80,17.14.11,[일본반응] 한국이 인도-태평양 안보라인에 참가를 거절 !!! 난리가 난 일본,보고 싶었던 해외반응 이슈,22,2017-11-12T11:40:23.000Z,"일본|""한국""|""안보라인""|""인도 태평양""|""인도""|""태평양""|""미국""|""중국""|""동맹""",70166,301,37,352,https://i.ytimg.com/vi/cplEUy1zk80/default.jpg,FALSE,FALSE,FALSE,Kevin MacLeod의 At Launch은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다.\n출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100539\n아티스트: http://incompetech.com/
iToRdbxuMtg,17.14.11,현재 논란중인 홍대 머리채남,궁금타파,22,2017-11-12T18:52:16.000Z,"홍대|""홍대 버스킹""",65547,91,207,154,https://i.ytimg.com/vi/iToRdbxuMtg/default.jpg,FALSE,FALSE,FALSE,홍대 댄스 버스킹하는데 갑자기 여성분 머리 잡고 나옴...
poY-l_1poYA,17.14.11,"[핑크상사] 5화 - '막둥이' 김현정, 중고차 트라우마(?) 극복할 수 있을까?",핑크상사,22,2017-11-13T10:32:37.000Z,"엔조이커플|""웃찾사""|""손민수""|""임라라""|""박주영 아나운서""|""키위밴드m""|""새빈""|""푸드트럭""|""푸드트럭 중고""|""위탁판매""|""카니발 중고""|""벤츠e클래스""|""벤츠e클래스중고""|""닛산370z""|""아우디""|""메르세데스벤츠""|""아우디a5""|""아우디a5 중고""|""랜드로버""|""디스커버리스포츠""|""디스커버리스포츠 중고""|""중고차 헛걸음보상""|""중고차 환불보장""|""중고차""|""벤츠뉴e클래스""|""뉴e클래스""|""김현정""|""막둥이 김현정""|""웃찾사 김현정""|""푸드트럭 중고차""|""중고차 위탁""|""랜드로버 디스커버리 스포츠""|""중고차 허위매물""|""웃찾사 막둥이""",17868,312,0,4,https://i.ytimg.com/vi/poY-l_1poYA/default.jpg,FALSE,FALSE,FALSE,웃찾사 '막둥이'로 우리에게 익숙한 \n개그우먼 김현정이 핑크상사를 찾았습니다\n\n라라 잡는 선배로 맹활약한 그녀에게\n알고보니 중고차에 얽힌 아픈 기억이 있었는데...\n과연 핑크상사를 통해 트라우마를 극복할 수 있을까요?\n\n* 매주 월요일 업로드\n\n\n연출| 김영광\n제작| 차TV\n프로그램 협찬 및 차량 구입 문의| 031-401-0210
#NAME?,17.14.11,SNL9 급식체특강5 ㅋㅋ중간에 원피스 더빙 개웃ㅋㅋㅋ루피 오졋다리ㅋㅋㅋ,도와주세요 구독자 2천명,22,2017-11-11T17:23:09.000Z,[none],154614,504,134,244,https://i.ytimg.com/vi/-fTl4KP_RQA/default.jpg,FALSE,FALSE,FALSE,https://goo.gl/UhqD44
9dQ02l7YlQI,17.14.11,"우리가 원했던 경기력 !!! 손흥민 멀티골, 기성용 탈압박 ● 대한민국 vs 콜롬비아 ● 하이라이트",HEON honey,17,2017-11-10T13:22:26.000Z,[none],1812042,5142,511,5296,https://i.ytimg.com/vi/9dQ02l7YlQI/default.jpg,FALSE,FALSE,FALSE,2017. 11. 10\n국가대표 친선경기\n대한민국 2 vs 1 콜롬비아
3NgzuR6mCT0,17.14.11,눈물 흘리는 관상전문가 ㅋㅋ,그런데 말입니다,19,2017-11-11T05:40:01.000Z,[none],260467,817,39,113,https://i.ytimg.com/vi/3NgzuR6mCT0/default.jpg,FALSE,FALSE,FALSE,찌롱이 밴드 드립 ㅋㅋㅋㅋㅋㅋㅋ
_GQ2ymrME2Y,17.14.11,슈퍼모델 4행시 순발력 실화냐 ㅋㅋㅋㅋㅋㅋㅋㅋ____ feat. 강호동,YW,23,2017-11-12T12:53:20.000Z,"아는형님|""이수근레전드""|""이수근""|""이수근4행시""|""슈퍼모델4행시""|""강호동4행시""|""디자이너4행시""|""슈퍼모델""|""디자이너""",85021,293,17,69,https://i.ytimg.com/vi/_GQ2ymrME2Y/default.jpg,FALSE,FALSE,FALSE,저게 바로 생각해서 나온거라면 천재다 ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
o4_tHTmniw4,17.14.11,WannaOne (워너원) - 'Beautiful' M/V (Movie ver.),CJENMMUSIC Official,10,2017-11-13T09:00:03.000Z,"CJ E&M|""CJENM""|""CJENMMUSIC""|""K-CULTURE""|""korean Music""|""MV""|""Music Video""|""K-Pop""|""Kpop""|""뮤비""|""뮤직비디오""|""WannaOne""|""워너원""|""강다니엘""|""박지훈""|""이대휘""|""김재환""|""옹성우""|""윤지성""|""박우진""|""라이관린""|""황민현""|""배진영""|""하성운""|""워너블""|""뷰티풀""|""NothingWithoutYou""|""에너제틱""|""활활""|""투비원""|""to be one""|""1-1=0""|""1x1=0""",2580925,237734,4183,29745,https://i.ytimg.com/vi/o4_tHTmniw4/default.jpg,FALSE,FALSE,FALSE,"★iTunes : https://goo.gl/abGKdd\n\n워너원, 하나가 되기 전 우리들의 이야기.\n데뷔앨범 ’TO BE ONE’의 프리퀄 리패키지 앨범 『1-1=0 (NOTHING WITHOUT YOU)』\n\nBeautiful 은 혼자였던 과거의 두려움과 간절한 그리움 그리고 미래에 대한 갈망을 담았으며,\n워너원의 한층 성숙해진 감성을 담은 곡이다.\n\nTO BE ONE Prequel Repackage album 『1-1=0 (NOTHING WITHOUT YOU)』\n\nThe title track 'Beautiful' talks about the fear and longing for the past and the yearning for the future.\nAnd it shows more mature aspect of Wanna One .\n\nMore about Wanna One @ \nOfficial Facebook: https://www.facebook.com/WannaOne.official \nOfficial Twitter: https://twitter.com/WannaOne_twt \nOfficial Instagram: https://www.instagram.com/wannaone.official \nOfficial Post: http://post.naver.com/wannaone_official \nOfficial fan cafe: http://cafe.daum.net/WannaOneOfficial\n\nCJ E&M Music은 아시아 No.1 엔터테인먼트 기업인 CJ E&M의 음악사업 브랜드로 음원/음반의 투자/제작/유통부터 콘서트/페스티벌 개최까지 포함하고 있습니다. CJ E&M MUSIC과 함께 하는 K-POP 아티스트들의 신곡과 뮤직비디오, 미공개 독점 영상 등을 이곳 YOUTUBE 채널에서 가장 먼저 만나보세요.\n\nCJ E&M Music is a music business brand of CJ E&M, Asia's No.1 entertainment company. CJ E&M Music covers investment, production and distribution of album and also provides the best music festival and concerts. Meet the K-POP artists' brand new music videos and exclusive video clips on the official YouTube of CJ E&M Music."
gmavEUSx1eA,17.14.11,슈퍼우먼 이재정 대단! 전희경 종북몰이 박살! 핵사이다~,BJ KANG,24,2017-11-12T07:48:04.000Z,"임종석|""비서실장""|""김정숙""|""홍진호""|""신경민""|""이재정""|""이낙연""|""조응천""|""김현미""|""국정감사""|""이은재""|""bj kang""|""홍종학""|""박형준""|""알쓸신잡""|""이해찬""|""노무현""|""문재인""|""윤소하""|""정두언""|""박주민""|""표창원""|""유시민""|""김상조""|""정우택""|""최민희""|""강경화""|""이언주""|""송영길""|""김경수""|""주진형""|""정봉주""|""추미애""|""김이수""|""헌법재판소""|""홍준표""|""이재명""|""더민주""|""박지원""|""안희정""|""김진태""|""특검""|""김평우""|""이재용""|""삼성""|""조국""|""박원순""|""황교안""|""노회찬""|""심상정""|""전희경""|""김대중""|""김관진""|""유승민""|""박경미""|""손혜원""|""박근혜""|""최순실""|""진중권""|""전거성""|""친박""|""조윤선""|""손석희""|""전원책""|""김구라""|""썰전""|""김진""|""정규재""|""우병우""|""정청래""|""김용민""|""김어준""|""개논란""|""개고기""|""김무성""|""박영선""|""백분토론""|""최재천""|""새누리""|""안철수""|""주진우""|""김두관""|""전여옥""|""탄핵""|""정유라""|""jtbc""|""김성태""|""이혜훈""|""하태경""|""장제원""|""도종환""|""안민석""|""박범계""|""김경진""|""손학규""|""세월호""|""이용주""|""나경원""|""서석구""|""이완영""|""강일원""|""청문회""|""파파이스""|""민경욱""|""국민의당""|""바른당""|""자유한국당""|""김동철""|""김병기""|""이정현""|""유인촌""|""설훈""|""홍익표""|""박홍근""|""권성동""|""강원랜드""|""고영주""|""고대영""",83873,428,82,240,https://i.ytimg.com/vi/gmavEUSx1eA/default.jpg,FALSE,FALSE,FALSE,이재정 더불어 민주당 의원 / 종북 몰이 전희경 / 걸크러쉬 이재정 / 주광덕 전희경 편들다 박살 / 슈퍼 우먼 이재정\n정치는 너무나 중차대한 것이라 정치인에게 맡길 수 없는 것이다.\n영상 출처: 국회방송
BOo4GnCfoEo,17.14.11,[TF영상] 성심병원 간호사 장기자랑 논란…키·체중 제한도 있어,thefact,24,2017-11-11T07:51:25.000Z,"성심병원|""한림대""|""간호사""|""장기자랑""",419815,348,223,1025,https://i.ytimg.com/vi/BOo4GnCfoEo/default.jpg,FALSE,FALSE,FALSE,수년간 이어져 온 성심병원 간호사 장기자랑 논란. 성심병원 일부 간호사들이 재단 체육대회에 동원돼 짧은 의상과 선정적인 춤을 추도록 강요받아 논란이 되고 있다.
mrEqnxtq_Hk,17.14.11,방송 최초 공개! 소녀시대 써니의 하루 일상 [너에게 나를 보낸다] 2회 171109,티캐스트 tcast,24,2017-11-13T08:00:03.000Z,"신동엽|""신화""|""앤디""|""소녀시대""|""써니""|""아이돌""|""예능""|""정은표""|""김동현""|""하재숙""|""황재근""|""복면가왕""|""E채널""|""너에게 나를 보낸다""|""너에게나를보낸다""",299101,1163,116,376,https://i.ytimg.com/vi/mrEqnxtq_Hk/default.jpg,FALSE,FALSE,FALSE,방송 최초 공개! 소녀시대 써니의 하루 일상\n\n#너에게나를보낸다 매주 (토) 밤 9시 30분 #E채널
zMHOvFaLaBs,17.14.11,김준면 인생 새로운 경험 90cm우동면발원샷 [맛있는 녀석들 Tasty Guys] 142회,맛있는 녀석들 (Tasty Guys),24,2017-11-13T09:00:02.000Z,"맛있는 녀석들|""Tasty Guys""|""김준현""|""김민경""|""문세윤""|""유민상""|""코미디TV""",75564,297,16,74,https://i.ytimg.com/vi/zMHOvFaLaBs/default.jpg,FALSE,FALSE,FALSE,식도 하이패스 통과\n\n#맛있는녀석들 매주 금요일 오후 8시 #ComedyTV 에서 만나요!\n\n※맛녀석들의 맛있는TIP & 가게 정보는 맛있는 녀석들 홈페이지에서도 확인 하실 수 있습니다!! ☞ http://comedytv.ihq.co.kr/deliciousguys/
9r5ncSsv59I,17.14.11,"손흥민, 차범근이 부르자 말없이 안겨서 울다!!! 차붐도 덩달어 코끝이 빨개집니다",Sports Highlights,17,2017-11-11T01:34:22.000Z,"차범근|""대한민국 콜롬비아""|""한국 콜롬비아""|""축구""|""평가전""|""국가대표""|""손흥민""|""분데스리가""|""기성용""|""이청용""|""김남일""|""차두리""|""이영표""|""박지성""|""하메스""|""로드리게스""|""고요한""|""월드컵""",290742,959,36,262,https://i.ytimg.com/vi/9r5ncSsv59I/default.jpg,FALSE,FALSE,FALSE,설명
JN62XAh1jOA,17.14.11,The MOST DIFFICULT Korean SAT English + Maths Questions!!,JOLLY,23,2017-11-13T13:52:45.000Z,"Jolly|""JOLLY""|""jolly""|""졸리""|""조쉬""|""조시""|""올리""|""josh""|""ollie""|""korean""|""englishman""|""외국인""|""영국남자""|""새로운""|""채널""|""second""|""사생활""|""new""|""channel""|""한국말""|""UK""|""영국""|""런던""",104070,5564,22,1027,https://i.ytimg.com/vi/JN62XAh1jOA/default.jpg,FALSE,FALSE,FALSE,Today we try some (not so) Jolly Korean SAT questions... and wow we are not cut out for this. \n\nThe questions we answered were:\nKorean SAT 2016 - Question 34\nKorean SAT 2014 - Question 35\nKorean SAT 2016 - Question 24\nKorean SAT 2016 - Math Question 7\n\n\nHuge thanks to everyone involved in the creation of this video:\nWritten and Directed by Josh and Ollie\nProducer/Editor: Grace Park\nProducer/Editor: Hyemin Lim\nTechnical Director/Editor: Mike Kim
Ssx4JpUsW_U,17.14.11,"[ 전체 ] 김어준의 뉴스공장 1113(월) 박범계, 최강욱, 김준형, 정청래, 임상훈",시대정신,25,2017-11-13T00:02:11.000Z,"박범계|""최강욱""|""김준형""|""정청래""|""임상훈""|""김어준의 뉴스공장""",88115,765,63,104,https://i.ytimg.com/vi/Ssx4JpUsW_U/default.jpg,FALSE,FALSE,FALSE,
fiI4YwN3TNM,17.14.11,[속보] 김모씨 방청소하다 그만.. [ 꾹TV ],꾹TV(Kkuk TV),24,2017-11-13T10:33:19.000Z,"방청소|""사고""|""사고영상""|""대박""|""헐""|""청소""|""일상""|""꾹오리""|""드러워""|""꿀잼""|""예능""|""개그""|""리뷰""|""레전드""|""재미""|""인기""|""추천""|""동영상""|""꾹tv방청소""|""꾹tv사고영상""|""꾹tv대박""|""꾹tv헐""|""꾹tv청소""|""꾹tv일상""|""꾹tv꾹오리""|""꾹tv드러워""|""꾹tv꿀잼""|""꾹tv예능""|""꾹tv개그""|""꾹tv리뷰""|""꾹tv레전드""|""꾹tv재미""|""꾹tv추천""|""꾹방청소""|""꾹사고""|""꾹사고영상""|""꾹대박""|""꾹헐""|""꾹청소""|""꾹일상""|""꾹꾹오리""|""꾹드러워""|""꾹꿀잼""|""꾹예능""|""꾹개그""|""꾹리뷰""|""꾹레전드""|""꾹재미""|""꾹인기""|""꾹추천""|""꾹동영상""|""장난감""|""장난""|""TOY""|""toy""|""꾹tv""|""꾹""|""꾹이""|""RNr""|""RNrTV""|""꾹티비""|""티비""|""뀩""",182505,6309,165,1737,https://i.ytimg.com/vi/fiI4YwN3TNM/default.jpg,FALSE,FALSE,FALSE,"꾹TV일상채널 구독하기 http://goo.gl/CFF7ro?sub_confirmation=1 \n구독=재미,입담 UP! UP!!\n인스타그램 //www.instagram.com/kkuktv/\n\n오늘은 촬영을 하려고 보니 방이 엉망이었어요ㅋㅋㅋㅋ\n그래서 방청소를 했답니다!\n영상으로 확인해주세요^^♥\n\n\n터닝메카드 골드버전 만들기 도전!! \nhttps://youtu.be/osVgy1Z7Tho\n\n미니 인형뽑기 기계 10분 미션 도전!! 영상 https://youtu.be/ujefDFNyBh0\n\n고퀄리티 포켓몬스터 스페셜 컬렉션 뽑기!! 레전드 영상 https://youtu.be/uUBpFWEAKNY\n\n포켓몬스터 황금딱지 한박스 뽑기!!! 영상 https://youtu.be/ojP3pcJFL-k\n\n꾹TV 소통!! QnA 2번째 시간!! 신상공개!?! https://youtu.be/jx7sJ1wdbRA\n\n터닝메카드 야광 그리핑크스 만들기 도전!! 영상 https://youtu.be/iKDl78SAvLA\n\n킨더조이 한정판 쿵푸팬더3 편의점 싹쓸이 까기! 1탄 https://youtu.be/95NddzP4BEs\n\n액체괴물 만들기 첫 도전기!! (우유컨셉?) 영상 https://youtu.be/6KS4jhARhYk\n\n케로로 대장군 프라모델을 만들어보자!![마지막회] https://youtu.be/ODwyeL_PLm8\n\n고퀄리티 포켓몬스터 피규어뽑기!! (매맞는 꾹이..)편 영상 https://youtu.be/6LiqiMNoZhY\n\n레고 넥소나이츠 신제품 배틀블래스터조립!(상황극)편 영상 https://youtu.be/7Huu2oTCISE\n\n신제품 레고 마인크래프트 '아이언골렘' 조립(상황극)편영상 https://youtu.be/40QvJXZ4pNw\n\n구독해주시면 발전하는 모습 보여드릴께요^^\n감사합니다."
WSasKXK0nhI,17.14.11,(심층해설) 이명박이 문재인 잡아라! 윤창중 TV 칼럼(2017.11.13),윤창중칼럼세상 TV,25,2017-11-13T09:08:21.000Z,"윤창중|""칼럼""|""윤칼세""|""윤창중칼럼세상""|""김관진""|""이동관""|""댓글""",56248,0,0,526,https://i.ytimg.com/vi/WSasKXK0nhI/default.jpg,FALSE,TRUE,FALSE,이명박이 감옥에 가지 않고 살아남을 수 있는 유일한 방법은 무엇인가? \n→바로가기 윤창중칼럼세상  http://blog.naver.com/cjyoon214\n(윤창중 TV 후원계좌) \n국민은행 650302-04-081213 예금주 윤창중 \n구독 버튼도 눌러주시면 감사하겠습니다
